text,genre
"A woman who works as a 'Professional Stand-In'—hired to take the place of busy brides at wedding rehearsals—meets a man who is a professional 'Best Man' for hire. After 'marrying' each other dozens of times for different clients, they begin to wonder if their scripted chemistry is actually real. The story is a witty, meta-romantic comedy about performance.",Romance
"A young man working at a traditional 'Fan-Folding' workshop meets a woman who is a professional wind-tunnel engineer struggling with a turbine design. He teaches her the ancient mathematics of the fan's fold, helping her solve her aerodynamic crisis. Their shared fascination with the movement of air blossoms into a breezy and intelligent romance.",Romance
"A group of friends who are 'Stationery Obsessives' start a club where they write letters to strangers using only vintage fountain pens and handmade paper. They find that the slow pace of physical correspondence helps them process the anxieties of their digital lives. The series is a quiet, tactile, and heartwarming look at the art of communication.",Slice-of-life
"Three sisters run a specialized 'Lost-and-Found' office in a sprawling metropolitan train station, dealing with everything from forgotten umbrellas to lost pets and eccentric travelers. Each object returned comes with a story of human error and redemption that the sisters help resolve. It is a warm, episodic, and grounded look at urban life.",Slice-of-life
"A young man who was a child prodigy at 'Kyudo' (archery) moves to a coastal village to recover from a shoulder injury and rediscovers the sport through the lens of meditation. He befriends a local fisherman who teaches him to read the wind and the waves, changing his perspective on focus and release. The story is a beautiful, salt-aired celebration of healing.",Slice-of-life
"The daily life of a young woman working as a 'Clock-Tower Caretaker' in a European-inspired fantasy city is depicted with mechanical detail. She spends her days winding the massive gears and observing the city's inhabitants from her high vantage point. It is a gentle, steampunk-adjacent, and evocative series about the rhythm of time and observation.",Slice-of-life
"Following the staff of a traditional 'Tatami-Mat' workshop as they struggle to keep their craft relevant in an age of hardwood floors and modern apartments. They navigate the technical challenges of harvesting the perfect rush grass and the cultural shifts of their customers. The narrative is a slow, meditative look at the smell and texture of tradition.",Slice-of-life
"A high school 'Astronomy Club' focuses entirely on 'Astro-Photography,' spending their nights on the school roof trying to capture the perfect shot of distant nebulae. They find that the patience required for long-exposure photography helps them navigate the fleeting moments of their youth. It is a visually stunning and quiet look at friendship and the cosmos.",Slice-of-life
"A retired gardener spends his days visiting 'Abandoned Gardens' in the city's outskirts, secretly pruning the overgrown roses and weeding the forgotten paths. He shares the history of the estates with a rebellious teenager who starts following him to learn the craft. The narrative is a slow, poignant meditation on growth and the legacy of beauty.",Slice-of-life
"In a world where humanity lives on the backs of 'Giant Sea-Turtles,' 'Shell-Guards' defend the colonies from swarms of predatory 'Deep-Sea Harpies.' A young guard discovers a way to 'tune' his harpoon to the vibrations of the turtle's heart, granting him superhuman accuracy. The action features vertical, oceanic combat and massive biological scale.",Action
"A group of 'Memory-Retrievers' in a cyberpunk city are hired to dive into the minds of 'Brain-Dead' criminals to find the location of stolen assets. They must navigate a surreal digital landscape made of the target's trauma and subconscious defenses. The action is fast-paced, trippy, and focused on psychological combat and hacking.",Action
A legendary 'Exorcist' who uses a high-tech 'Spirit-Vacuum' is hired to clear a haunted skyscraper that has been taken over by a 'Digital-Ghost.' He must use a mix of ancient sutras and modern coding to banish the entity before it takes over the city's power grid. The action is a stylish blend of supernatural investigation and high-tech combat.,Action
